bead_id,captured_at_utc,exit_code,outcome,duration_ms,model,agent,trace_events,trace_bytes,dir_bytes,timeout_reason,pruned,stderr_oom,stderr_signal
bf-3f6ue,2026-08-26T03:55:53.400729589Z,0,success,100783,glm-4.7,claude-code-glm-4.7,30,10266,973272,,False,,
bf-3ghq4,2026-08-26T15:18:33.300363747Z,0,success,85032,glm-4.7,claude-code-glm-4.7,33,12022,986411,,False,,
bf-3grzf,2026-08-26T12:35:03.861319903Z,0,success,135044,glm-4.7,claude-code-glm-4.7,62,23440,1811779,,False,,
bf-3gs9f,2026-09-02T07:56:40.982441141Z,0,success,76485,glm-4.7,claude-code-glm-4.7,36,12485,1105406,,False,,
bf-3homxa,2026-08-26T18:36:07.813522948Z,0,success,77587,glm-4.7,claude-code-glm-4.7,37,11954,1110837,,False,,
bf-3id9l,2026-08-26T13:31:44.311401667Z,0,success,46033,glm-4.7,claude-code-glm-4.7,27,8479,835455,,False,,
bf-3k1j2,2026-08-26T15:15:36.898041838Z,0,success,125688,glm-4.7,claude-code-glm-4.7,34,20713,1490370,,False,,
bf-3k3ya,2026-08-17T06:32:25.258192409Z,0,success,147690,glm-4.7,claude-code-glm-4.7,25,7718,809109,,False,,
bf-3k8oln,2026-08-26T19:52:15.559541195Z,0,success,83477,glm-4.7,claude-code-glm-4.7,44,14854,1440227,,False,,
bf-3l06y5,2026-08-17T01:47:58.959114612Z,0,success,38675,glm-4.7,claude-code-glm-4.7,11,4856,550747,,False,,
bf-3l4,2026-08-25T17:16:46.286953042Z,0,success,80345,glm-4.7,claude-code-glm-4.7,45,12165,1235533,,False,,
bf-3laof,2026-09-02T03:02:12.418093378Z,0,success,986681,glm-4.7,claude-code-glm-4.7,54,16210,2104879,,False,,
bf-3llo1l,2026-08-17T02:13:00.356341961Z,0,success,177517,glm-4.7,claude-code-glm-4.7,35,10042,1102370,,False,,
bf-3lwth,2026-08-26T12:53:14.617060852Z,0,success,86678,glm-4.7,claude-code-glm-4.7,45,15261,1356200,,False,,
bf-3m9m1v,2026-08-17T14:48:22.866593425Z,1,failure,262661,glm-4.7,claude-code-glm-4.7,68,28105,2301038,,False,,
bf-3n5b1,2026-08-26T14:02:12.428548781Z,1,failure,165050,glm-4.7,claude-code-glm-4.7,47,14988,1705051,,False,,
bf-3n97nk,2026-08-17T01:47:19.989512649Z,0,success,118500,glm-4.7,claude-code-glm-4.7,53,13333,1174808,,False,,
bf-3nzx7g,2026-08-26T22:35:47.066583742Z,0,success,52341,glm-4.7,claude-code-glm-4.7,34,12236,1118681,,False,,
bf-3o1fgz,2026-08-17T18:14:37.288814229Z,0,success,100676,glm-4.7,claude-code-glm-4.7,24,12550,1158203,,False,,
bf-3pee6,2026-09-06T20:05:27.785415875Z,0,success,2771685,glm-5.3-flash,claude-code-glm-5.3-flash,61,34249,6310619,,False,,
bf-3qqm9,2026-08-26T13:08:52.466153721Z,0,success,80358,glm-4.7,claude-code-glm-4.7,35,10821,1442750,,False,,
bf-3qtb28,2026-08-17T02:04:23.222699422Z,0,success,106939,glm-4.7,claude-code-glm-4.7,15,5526,1054335,,False,,
bf-3rrv8,2026-09-02T01:57:08.094488076Z,1,failure,958388,glm-4.7,claude-code-glm-4.7,54,17528,1305408,,False,,
bf-3s9i3,2026-08-26T16:52:28.935455161Z,0,success,61640,glm-4.7,claude-code-glm-4.7,33,19876,1280573,,False,,
bf-3t00y,2026-08-26T15:48:09.878628607Z,0,success,44985,glm-4.7,claude-code-glm-4.7,18,7940,904160,,False,,
bf-3u5gj,2026-08-26T16:07:20.425052359Z,0,success,106806,glm-4.7,claude-code-glm-4.7,35,17105,1766459,,False,,
bf-3uawn,2026-08-26T16:30:05.613059599Z,0,success,64869,glm-4.7,claude-code-glm-4.7,24,12060,1031407,,False,,
bf-3ulz5,2026-08-26T15:44:21.531512821Z,0,success,140669,glm-4.7,claude-code-glm-4.7,33,18255,1658946,,False,,
bf-3v5dyd,2026-08-17T00:59:58.848553398Z,0,success,122294,glm-4.7,claude-code-glm-4.7,46,13058,857281,,False,,
bf-3vevtq,2026-08-17T02:02:36.045969503Z,0,success,142442,glm-4.7,claude-code-glm-4.7,27,7959,683689,,False,,
bf-3w81xh,2026-08-26T19:11:15.694415229Z,0,success,5137,glm-4.7,claude-code-glm-4.7,1,122,156078,,False,,
bf-3wee4,2026-08-26T11:07:15.190680559Z,1,failure,621379,glm-4.7,claude-code-glm-4.7,19,6522,14979,,False,,
bf-3wyp6,2026-08-26T17:04:32.663100383Z,0,success,6618,glm-4.7,claude-code-glm-4.7,1,136,179616,,False,,
bf-3x3fzn,2026-08-17T20:43:56.630062550Z,0,success,95094,glm-4.7,claude-code-glm-4.7,40,15585,1236112,,False,,
bf-3x88c,2026-08-26T14:56:00.059653863Z,0,success,75173,glm-4.7,claude-code-glm-4.7,48,15607,1178923,,False,,
bf-3xpvl,2026-08-26T13:47:52.104272757Z,0,success,88992,glm-4.7,claude-code-glm-4.7,38,12842,1205179,,False,,
bf-3xsuud,2026-08-26T22:47:22.033362857Z,0,success,65596,glm-4.7,claude-code-glm-4.7,31,14966,1448096,,False,,
bf-3y9v6g,2026-08-17T17:48:55.807336015Z,0,success,247920,glm-4.7,claude-code-glm-4.7,49,17194,1613254,,False,,
bf-3ymae,2026-08-26T15:31:27.519339866Z,0,success,45610,glm-4.7,claude-code-glm-4.7,29,14713,1086779,,False,,
bf-3yv2jn,2026-08-26T20:41:33.650200341Z,0,success,163626,glm-4.7,claude-code-glm-4.7,97,30838,2291507,,False,,
bf-3za7vh,2026-08-26T18:51:58.657445536Z,0,success,160684,glm-4.7,claude-code-glm-4.7,45,26583,3326033,,False,,
bf-3zduym,2026-09-06T11:00:41.800016533Z,0,success,644841,glm-5.3-flash,claude-code-glm-5.3-flash,30,16230,3813860,,False,,
bf-3zmpj0,2026-08-26T23:29:22.176142264Z,0,success,109865,glm-4.7,claude-code-glm-4.7,33,15834,2082090,,False,,
bf-40p8hu,2026-08-17T21:08:47.668688737Z,1,failure,195150,glm-4.7,claude-code-glm-4.7,67,17760,1802413,,False,,
bf-40vlj,2026-08-26T16:58:37.824562334Z,0,success,117285,glm-4.7,claude-code-glm-4.7,53,27291,1967089,,False,,
bf-435w94,2026-09-02T09:09:41.093298744Z,1,failure,194324,glm-4.7,claude-code-glm-4.7,2,418,9323,,False,,
bf-438934,2026-08-26T20:30:16.767041801Z,0,success,104730,glm-4.7,claude-code-glm-4.7,52,18272,1702783,,False,,
bf-438k7j,2026-08-26T20:20:30.206320739Z,0,success,115992,glm-4.7,claude-code-glm-4.7,27,10364,1444934,,False,,
bf-43fdu,2026-08-26T13:46:22.208213453Z,0,success,30776,glm-4.7,claude-code-glm-4.7,26,8498,722468,,False,,
bf-44upi7,2026-08-26T21:11:48.918294326Z,0,success,69902,glm-4.7,claude-code-glm-4.7,26,8662,978644,,False,,
bf-465q6c,2026-08-17T01:50:23.053471523Z,0,success,143851,glm-4.7,claude-code-glm-4.7,56,16636,1476377,,False,,
bf-46ttc,2026-08-17T05:02:42.830384399Z,0,success,64656,glm-4.7,claude-code-glm-4.7,11,5527,731065,,False,,
bf-46ukho,2026-08-17T04:29:47.979463078Z,0,success,114971,glm-4.7,claude-code-glm-4.7,36,13384,1056422,,False,,
bf-47ugw,2026-08-26T05:06:39.940756549Z,0,success,173636,glm-4.7,claude-code-glm-4.7,50,17091,1268908,,False,,
bf-47wvq,2026-08-26T12:30:04.849529246Z,0,success,11811,glm-4.7,claude-code-glm-4.7,1,122,151380,,False,,
bf-4829x8,2026-08-17T18:12:55.765207764Z,0,success,86723,glm-4.7,claude-code-glm-4.7,36,12967,980701,,False,,
bf-4833lh,2026-08-17T16:11:40.308824973Z,0,success,6140,glm-4.7,claude-code-glm-4.7,1,135,97510,,False,,
bf-488nr,2026-09-02T02:49:15.243927513Z,0,success,87989,glm-4.7,claude-code-glm-4.7,1,136,366810,,False,,
bf-48vwac,2026-08-26T20:55:25.279465764Z,0,success,76889,glm-4.7,claude-code-glm-4.7,54,15408,1257154,,False,,
bf-48wvu,2026-08-26T17:24:31.168405278Z,0,success,126923,glm-4.7,claude-code-glm-4.7,50,16880,1298751,,False,,
bf-494jmm,2026-08-17T02:06:54.386941126Z,0,success,150939,glm-4.7,claude-code-glm-4.7,32,8776,998309,,False,,
bf-4a0kks,2026-08-26T23:30:21.806443855Z,0,success,42495,glm-4.7,claude-code-glm-4.7,19,7457,945139,,False,,
bf-4aime,2026-08-17T12:26:31.749960443Z,0,success,164040,glm-4.7,claude-code-glm-4.7,34,12249,1177122,,False,,
bf-4azhw9,2026-08-17T17:36:56.779905256Z,0,success,96992,glm-4.7,claude-code-glm-4.7,33,12303,998341,,False,,
bf-4b6tq,2026-08-26T09:53:08.545672150Z,1,failure,623086,glm-4.7,claude-code-glm-4.7,2,294,8751,,False,,
bf-4bls96,2026-08-17T16:48:54.733349768Z,0,success,212133,glm-4.7,claude-code-glm-4.7,30,11572,1193902,,False,,
bf-4brllu,2026-08-26T18:27:03.027658106Z,0,success,75366,glm-4.7,claude-code-glm-4.7,40,22903,2202156,,False,,
bf-4byenr,2026-08-26T22:30:18.549321726Z,0,success,96871,glm-4.7,claude-code-glm-4.7,55,20518,1542730,,False,,
bf-4cks97,2026-08-27T01:39:22.025330573Z,0,success,95002,glm-4.7,claude-code-glm-4.7,48,16244,1427697,,False,,
bf-4cxa1d,2026-09-02T20:13:21.786382409Z,0,success,709395,glm-4.7,claude-code-glm-4.7,38,20929,5025400,,False,,
bf-4deku7,2026-08-27T00:52:37.838296678Z,0,success,119291,glm-4.7,claude-code-glm-4.7,43,14813,1614271,,False,,
bf-4dk4x,2026-08-26T14:58:37.992054442Z,0,success,141952,glm-4.7,claude-code-glm-4.7,71,29039,2882582,,False,,
bf-4dzt6,2026-08-17T08:24:52.267421678Z,0,success,130842,glm-4.7,claude-code-glm-4.7,25,8616,768885,,False,,
bf-4egqqp,2026-08-17T21:18:22.978563721Z,0,success,143396,glm-4.7,claude-code-glm-4.7,38,13763,1217963,,False,,
bf-4f6nrp,2026-08-26T23:22:53.568729486Z,0,success,102602,glm-4.7,claude-code-glm-4.7,32,20085,1805911,,False,,
bf-4fvi9h,2026-08-26T18:23:46.282242591Z,0,success,50557,glm-4.7,claude-code-glm-4.7,24,7499,961431,,False,,
bf-4gbj90,2026-08-26T17:52:16.176174086Z,0,success,38012,glm-4.7,claude-code-glm-4.7,29,9985,820639,,False,,
bf-4gxhug,2026-08-17T17:21:43.079697825Z,0,success,53331,glm-4.7,claude-code-glm-4.7,44,15597,1069656,,False,,
bf-4h2mqq,2026-08-26T20:50:03.890294524Z,0,success,119962,glm-4.7,claude-code-glm-4.7,59,23559,2150400,,False,,
bf-4h6fa,2026-08-17T10:16:25.756401800Z,0,success,30042,glm-4.7,claude-code-glm-4.7,11,4529,551232,,False,,
bf-4hp9p,2026-08-17T09:52:16.304602101Z,0,success,189638,glm-4.7,claude-code-glm-4.7,37,11950,1112834,,False,,
bf-4i04d,2026-08-26T16:12:48.408732195Z,0,success,54507,glm-4.7,claude-code-glm-4.7,36,14370,1378430,,False,,
bf-4i68gt,2026-08-17T01:36:49.554218871Z,1,failure,263535,glm-4.7,claude-code-glm-4.7,64,19156,1881129,,False,,
bf-4ieyfn,2026-08-17T20:14:49.253264681Z,1,failure,449169,glm-4.7,claude-code-glm-4.7,88,28615,2374155,,False,,
bf-4ifshb,2026-09-02T19:34:12.310579158Z,0,success,431589,glm-4.7,claude-code-glm-4.7,35,24718,5076775,,False,,
bf-4iviwf,2026-08-26T22:27:55.490154644Z,0,success,108231,glm-4.7,claude-code-glm-4.7,61,21343,1611960,,False,,
bf-4jarn,2026-08-26T07:12:53.497593991Z,0,success,184410,glm-4.7,claude-code-glm-4.7,40,15624,1143452,,False,,
bf-4jelzy,2026-08-17T14:53:03.072586464Z,0,success,119686,glm-4.7,claude-code-glm-4.7,25,10010,1259808,,False,,
bf-4jez55,2026-08-17T16:14:48.594717867Z,0,success,190767,glm-4.7,claude-code-glm-4.7,30,10931,928674,,False,,
bf-4jivl,2026-09-02T02:47:44.489159422Z,0,success,326942,glm-4.7,claude-code-glm-4.7,38,19702,1834008,,False,,
bf-4kwhy1,2026-08-17T17:21:04.198236585Z,0,success,77899,glm-4.7,claude-code-glm-4.7,32,13441,1145803,,False,,
bf-4lah53,2026-08-26T22:58:09.629680682Z,0,success,40299,glm-4.7,claude-code-glm-4.7,27,10654,1210206,,False,,
bf-4lrz0,2026-08-26T14:33:16.820105055Z,0,success,81558,glm-4.7,claude-code-glm-4.7,63,20799,1540113,,False,,
bf-4m3spt,2026-08-17T14:32:29.012381780Z,1,failure,289975,glm-4.7,claude-code-glm-4.7,94,28970,1869974,,False,,
bf-4mt3w7,2026-08-17T04:35:23.185960747Z,0,success,127579,glm-4.7,claude-code-glm-4.7,29,11017,1073694,,False,,
bf-4ni6b,2026-09-02T08:18:32.544452658Z,0,success,313257,glm-4.7,claude-code-glm-4.7,28,32900,2622741,,False,,
bf-4niee,2026-08-26T13:37:00.934742860Z,0,success,6641,glm-4.7,claude-code-glm-4.7,1,135,159061,,False,,
bf-4nk,2026-08-25T17:13:19.004715924Z,0,success,95742,glm-4.7,claude-code-glm-4.7,33,13362,1462980,,False,,
bf-4nkysy,2026-08-17T01:45:21.235165757Z,0,success,173219,glm-4.7,claude-code-glm-4.7,45,15349,1389056,,False,,
bf-4nmj66,2026-08-26T20:33:33.453188521Z,0,success,118907,glm-4.7,claude-code-glm-4.7,27,16202,2157474,,False,,
bf-4nqxn,2026-08-26T16:45:30.449445706Z,0,success,114192,glm-4.7,claude-code-glm-4.7,69,27860,2174507,,False,,
bf-4ny29,2026-08-26T15:04:15.128665483Z,0,success,149781,glm-4.7,claude-code-glm-4.7,83,37974,3211018,,False,,
bf-4nyp7,2026-08-26T16:33:58.455712519Z,0,success,26205,glm-4.7,claude-code-glm-4.7,26,7452,533726,,False,,
bf-4oblul,2026-08-26T21:04:54.958255873Z,0,success,102668,glm-4.7,claude-code-glm-4.7,36,15458,1422101,,False,,
bf-4odqrj,,,NO_METADATA,,,,0,0,0,,,,
bf-4om0c,2026-08-26T12:14:39.130709458Z,0,success,73247,glm-4.7,claude-code-glm-4.7,27,9514,873939,,False,,
bf-4ot8fu,2026-08-17T17:44:46.944755754Z,0,success,110878,glm-4.7,claude-code-glm-4.7,36,13291,1118404,,False,,
bf-4p72so,2026-09-01T14:31:56.298004196Z,0,success,376648,glm-4.7,claude-code-glm-4.7,0,0,1649021,,False,,
bf-4q1bda,2026-09-02T09:09:42.884191754Z,1,failure,591749,glm-4.7,claude-code-glm-4.7,47,16798,1238163,,False,,
bf-4qj2rz,2026-08-26T20:43:03.778601163Z,0,success,75962,glm-4.7,claude-code-glm-4.7,22,8263,1158221,,False,,
bf-4r17pd,2026-08-26T18:38:42.978402495Z,0,success,71627,glm-4.7,claude-code-glm-4.7,31,8331,1361156,,False,,
bf-4rcqol,2026-08-17T04:21:48.946721595Z,0,success,123866,glm-4.7,claude-code-glm-4.7,27,8681,870163,,False,,
bf-4stk59,2026-08-26T19:21:57.201832032Z,0,success,49818,glm-4.7,claude-code-glm-4.7,29,11438,1055333,,False,,
bf-4t3xt,2026-08-17T13:11:57.335432591Z,0,success,171865,glm-4.7,claude-code-glm-4.7,52,27003,2332957,,False,,
bf-4t8ffk,2026-08-27T01:54:59.778196225Z,0,success,59957,glm-4.7,claude-code-glm-4.7,18,6832,1318308,,False,,
bf-4tfa74,2026-09-06T08:53:02.971988709Z,0,success,1791040,glm-5.3-flash,claude-code-glm-5.3-flash,43,22620,3441753,,False,,
bf-4tl4v,2026-08-26T02:45:39.713678338Z,0,success,188812,glm-4.7,claude-code-glm-4.7,72,23935,1912607,,False,,
bf-4tnae,2026-08-26T04:34:09.097525352Z,0,success,116099,glm-4.7,claude-code-glm-4.7,61,21218,1371851,,False,,
bf-4tnr6,2026-09-02T03:08:56.271660477Z,1,failure,500343,glm-4.7,claude-code-glm-4.7,30,10813,1169837,,False,,
bf-4ucfj,2026-08-26T12:59:33.604954Z,0,success,86513,glm-4.7,claude-code-glm-4.7,29,12126,1096835,,False,,
bf-4uu13k,2026-08-26T18:26:13.779328756Z,0,success,124919,glm-4.7,claude-code-glm-4.7,60,26437,2512998,,False,,
bf-4vk7ok,2026-08-17T16:16:34.468988417Z,0,success,13353,glm-4.7,claude-code-glm-4.7,1,1123,456277,,False,,
bf-4w99yg,2026-08-27T01:44:13.545770302Z,0,success,30906,glm-4.7,claude-code-glm-4.7,22,7397,690607,,False,,
bf-4wi3v,2026-08-26T03:22:17.440526310Z,0,success,103828,glm-4.7,claude-code-glm-4.7,26,9933,907097,,False,,
bf-4wrca,2026-08-17T11:56:08.722717745Z,0,success,155692,glm-4.7,claude-code-glm-4.7,40,12596,1362376,,False,,
bf-4x8pc,2026-08-26T16:54:50.983000171Z,0,success,89254,glm-4.7,claude-code-glm-4.7,52,16705,1522566,,False,,
bf-4xbt4g,2026-08-26T20:54:08.814149902Z,0,success,119996,glm-4.7,claude-code-glm-4.7,33,15145,2244170,,False,,
bf-4xlwo,2026-08-26T15:29:03.634908548Z,0,success,6050,glm-4.7,claude-code-glm-4.7,1,122,172410,,False,,
bf-4y1ys3,2026-08-26T19:14:16.072926855Z,0,success,42277,glm-4.7,claude-code-glm-4.7,19,6709,757919,,False,,
bf-4ykch,2026-09-02T04:13:35.605156774Z,0,success,209367,glm-4.7,claude-code-glm-4.7,38,16657,1153167,,False,,
bf-504vj,2026-08-26T13:26:34.910330906Z,0,success,74575,glm-4.7,claude-code-glm-4.7,46,13689,1024644,,False,,
bf-50ehit,2026-08-17T19:36:37.939266689Z,1,failure,238254,glm-4.7,claude-code-glm-4.7,66,21764,2171095,,False,,
bf-50wi4,2026-08-26T15:06:14.013144311Z,0,success,106489,glm-4.7,claude-code-glm-4.7,53,24069,1726340,,False,,
bf-50xgi6,2026-08-26T20:05:18.047408532Z,0,success,278398,glm-4.7,claude-code-glm-4.7,108,49900,4125359,,False,,
bf-50zoz,2026-09-07T01:57:30.645609505Z,0,success,1453317,glm-5.3-flash,claude-code-glm-5.3-flash,65,36692,8833502,,False,,
bf-51rz8,2026-08-26T14:20:05.203739040Z,0,success,102905,glm-4.7,claude-code-glm-4.7,33,10680,922094,,False,,
bf-5253x,2026-09-02T02:24:51.755880437Z,0,success,639013,glm-4.7,claude-code-glm-4.7,62,20463,2150417,,False,,
bf-52x5yx,2026-08-27T01:08:17.353902645Z,0,success,136804,glm-4.7,claude-code-glm-4.7,46,14838,1984358,,False,,
bf-52ztl,2026-08-17T12:56:30.448530848Z,0,success,170325,glm-4.7,claude-code-glm-4.7,44,14378,1512936,,False,,
bf-53foxb,2026-09-01T19:00:02.332686691Z,0,success,891572,glm-4.7,claude-code-glm-4.7,59,19627,1867362,,False,,
bf-53pp9j,2026-08-26T21:36:46.820055296Z,0,success,65211,glm-4.7,claude-code-glm-4.7,43,16551,1175270,,False,,
bf-545mh6,2026-08-17T16:56:49.123751749Z,0,success,254416,glm-4.7,claude-code-glm-4.7,50,18342,1395257,,False,,
bf-54zdz,2026-09-02T07:26:31.137346330Z,0,success,255265,glm-4.7,claude-code-glm-4.7,44,13300,1139558,,False,,
bf-555gl5,2026-08-17T16:38:31.961520856Z,0,success,55089,glm-4.7,claude-code-glm-4.7,29,9177,686160,,False,,
bf-558qpy,2026-08-17T15:11:42.737494439Z,0,success,255594,glm-4.7,claude-code-glm-4.7,50,21451,1739256,,False,,
bf-55gek,2026-08-26T14:07:46.529035467Z,0,success,58677,glm-4.7,claude-code-glm-4.7,39,11995,929401,,False,,
bf-55j5g,2026-08-26T16:00:59.821891766Z,0,success,138344,glm-4.7,claude-code-glm-4.7,37,21197,1984792,,False,,
bf-56kmlk,2026-09-02T10:17:21.581004652Z,0,success,248943,glm-4.7,claude-code-glm-4.7,38,20791,2179064,,False,,
bf-57hiyi,2026-08-27T00:24:47.446307812Z,0,success,203013,glm-4.7,claude-code-glm-4.7,33,13954,1470630,,False,,
bf-57nao4,2026-08-26T22:54:16.033506424Z,-1,crash,50617,glm-4.7,claude-code-glm-4.7,26,8961,1269090,,False,,
bf-584v97,2026-09-01T19:27:28.320189672Z,1,failure,470553,glm-4.7,claude-code-glm-4.7,28,10113,847676,,False,,
bf-58cxr0,2026-08-27T00:58:44.664164469Z,0,success,60312,glm-4.7,claude-code-glm-4.7,27,11717,1339531,,False,,
bf-58fyq,2026-08-26T15:10:18.392481011Z,0,success,124116,glm-4.7,claude-code-glm-4.7,38,13681,1012996,,False,,
bf-58igu,2026-08-26T14:01:34.084943163Z,0,success,152748,glm-4.7,claude-code-glm-4.7,90,33393,2055806,,False,,
bf-58j3z,2026-08-26T16:26:56.445402405Z,0,success,201758,glm-4.7,claude-code-glm-4.7,67,24594,1828300,,False,,
bf-58wvse,2026-08-26T18:21:14.158332548Z,0,success,42294,glm-4.7,claude-code-glm-4.7,12,4857,828276,,False,,
bf-5966o,2026-09-02T00:26:30.214518747Z,0,success,338955,glm-4.7,claude-code-glm-4.7,55,19875,1340554,,False,,
bf-5a3q4w,2026-08-26T20:29:18.081421730Z,0,success,96424,glm-4.7,claude-code-glm-4.7,36,17233,1743495,,False,,
bf-5ami9,2026-08-26T16:35:30.788307251Z,0,success,38693,glm-4.7,claude-code-glm-4.7,28,11425,928843,,False,,
bf-5bkvau,2026-08-17T16:17:55.471579088Z,0,success,185779,glm-4.7,claude-code-glm-4.7,61,22677,1604671,,False,,
bf-5cd2d,2026-09-07T03:22:19.317481001Z,0,success,534725,glm-5.3-flash,claude-code-glm-5.3-flash,24,18803,4731538,,False,,
bf-5cfqn,2026-08-26T12:35:14.500316842Z,0,success,57415,glm-4.7,claude-code-glm-4.7,38,13651,1169012,,False,,
bf-5cgk3t,2026-08-17T01:52:23.935543178Z,0,success,120655,glm-4.7,claude-code-glm-4.7,30,8279,977626,,False,,
bf-5cyu5f,2026-08-26T23:44:20.005197396Z,0,success,74309,glm-4.7,claude-code-glm-4.7,29,18284,1925325,,False,,
bf-5d0jx6,2026-08-17T04:33:15.392862799Z,0,success,110384,glm-4.7,claude-code-glm-4.7,31,11028,874733,,False,,
bf-5een0,2026-08-26T17:29:54.743636318Z,0,success,55466,glm-4.7,claude-code-glm-4.7,34,9535,708503,,False,,
bf-5eg6z0,2026-08-17T03:06:54.773641370Z,1,failure,186995,glm-4.7,claude-code-glm-4.7,2,417,9160,,False,,
bf-5egrf,2026-08-26T04:05:29.385813156Z,0,success,179850,glm-4.7,claude-code-glm-4.7,63,18707,1408593,,False,,
bf-5f1c4,2026-08-26T12:39:04.389559170Z,0,success,38209,glm-4.7,claude-code-glm-4.7,22,7406,733024,,False,,
bf-5f83g,2026-08-26T14:26:06.498355180Z,0,success,86226,glm-4.7,claude-code-glm-4.7,39,13062,1206737,,False,,
bf-5f9xqg,2026-08-26T21:14:21.270149209Z,0,success,117855,glm-4.7,claude-code-glm-4.7,33,14838,1669019,,False,,
bf-5gcbe,2026-08-26T12:28:15.018785054Z,0,success,143841,glm-4.7,claude-code-glm-4.7,21,9536,994446,,False,,
bf-5gph2,2026-08-26T12:52:41.244886325Z,0,success,28470,glm-4.7,claude-code-glm-4.7,17,7417,775322,,False,,
bf-5hantx,2026-08-17T17:02:16.954546234Z,0,success,15091,glm-4.7,claude-code-glm-4.7,1,1404,377610,,False,,
bf-5iecm3,2026-08-27T01:39:08.999979855Z,0,success,57679,glm-4.7,claude-code-glm-4.7,22,10348,1185366,,False,,
bf-5izrab,2026-09-02T14:37:57.387417860Z,0,success,431720,glm-4.7,claude-code-glm-4.7,32,16792,4354224,,False,,
bf-5jhvpk,2026-09-02T15:30:58.445067452Z,0,success,506744,glm-4.7,claude-code-glm-4.7,30,19134,4858302,,False,,
bf-5jjen3,2026-08-26T23:45:19.335503928Z,0,success,58738,glm-4.7,claude-code-glm-4.7,27,10135,1130856,,False,,
bf-5l84o,2026-08-26T15:06:24.811882119Z,0,success,6474,glm-4.7,claude-code-glm-4.7,1,136,234521,,False,,
bf-5lcv0,2026-08-26T15:54:07.624906607Z,0,success,81740,glm-4.7,claude-code-glm-4.7,35,25796,1970773,,False,,
bf-5mnxf,2026-09-02T07:57:13.899704291Z,0,success,100051,glm-4.7,claude-code-glm-4.7,40,14547,1280236,,False,,
bf-5mszso,2026-08-26T23:26:07.558476458Z,0,success,5699,glm-4.7,claude-code-glm-4.7,1,121,104398,,False,,
bf-5nfu3z,2026-08-26T23:16:36.850068054Z,0,success,130762,glm-4.7,claude-code-glm-4.7,1,135,1252719,,False,,
bf-5npjj,2026-09-02T08:07:50.004098025Z,0,success,303065,glm-4.7,claude-code-glm-4.7,61,22614,2166077,,False,,
bf-5o8ey,2026-08-26T16:46:48.915541516Z,0,success,73174,glm-4.7,claude-code-glm-4.7,38,19341,1514550,,False,,
bf-5obt4,2026-08-26T17:26:30.479440831Z,0,success,58931,glm-4.7,claude-code-glm-4.7,37,12941,971515,,False,,
bf-5od63y,2026-08-26T17:53:17.507477953Z,0,success,94446,glm-4.7,claude-code-glm-4.7,23,11861,1198949,,False,,
bf-5odt4c,2026-08-17T17:03:13.701306225Z,0,success,383606,glm-4.7,claude-code-glm-4.7,69,21724,2500819,,False,,
bf-5ohx,2026-08-25T17:22:54.741913673Z,0,success,114953,glm-4.7,claude-code-glm-4.7,45,15260,1389875,,False,,
bf-5opvec,2026-08-26T22:23:31.235265935Z,0,success,139278,glm-4.7,claude-code-glm-4.7,36,10405,2382526,,False,,
bf-5otj5k,2026-08-26T19:28:00.834900648Z,0,success,42765,glm-4.7,claude-code-glm-4.7,31,11217,819697,,False,,
bf-5pmfx1,2026-08-17T18:46:06.937523717Z,1,failure,231048,glm-4.7,claude-code-glm-4.7,63,22313,1575348,,False,,
bf-5png7,2026-09-02T03:21:07.625469404Z,1,failure,230407,glm-4.7,claude-code-glm-4.7,11,6380,448124,,False,,
bf-5r72xi,2026-08-27T00:16:50.399991316Z,0,success,34728,glm-4.7,claude-code-glm-4.7,35,12285,946114,,False,,
bf-5sqib,2026-08-26T13:43:49.967273688Z,0,success,75758,glm-4.7,claude-code-glm-4.7,36,11680,735378,,False,,
bf-5szr4,2026-08-26T15:03:58.517151224Z,0,success,91366,glm-4.7,claude-code-glm-4.7,91,27364,1885626,,False,,
bf-5tyeg,2026-08-26T15:17:07.393107549Z,0,success,79538,glm-4.7,claude-code-glm-4.7,42,14075,1103181,,False,,
bf-5udox,2026-08-17T10:15:55.066798044Z,0,success,428744,glm-4.7,claude-code-glm-4.7,57,21970,2825634,,False,,
